era,name,stash_address,controller_address,commission_percent,self_stake,total_stake,num_stakers,era_points
1827,P2P.ORG / 122,F5YUotdVsSxgF9kuoC6UySCdJBQKUnP8ry5baevkHYqTV7T,F5YUotdVsSxgF9kuoC6UySCdJBQKUnP8ry5baevkHYqTV7T,5.00,1000000000000,4708796711122937,3,120
1827,,D6NJKB1tZd2DrS4vtY4nUm6XkGMWPqYHyakDiXq6rtHnpLh,D6NJKB1tZd2DrS4vtY4nUm6XkGMWPqYHyakDiXq6rtHnpLh,100.00,10000000000,3444612121004044,1,40
1827,,FLpAi7Zi4AB1JqJHWMrub4Umj4X73mZ5dAWE7Q6uS5e82pE,FjQ2gjNNGab8TAYwrN7MXLqQG1nKmfMDpYKuCpNLAF3d8xE,5.00,16718596977251,4649431907204962,8,120
1827,ondin4,GtGGdVhTSiQbMZNnWcGenFABwHJaXK7oLfpPW8epRXRdLPv,GtGGdVhTSiQbMZNnWcGenFABwHJaXK7oLfpPW8epRXRdLPv,10.00,3000000000000,5199844016136100,2,40
1827,P2P.ORG / 88,CzfW5TbHuxZM2h9eF7jQyqNGXxYYHnayP16b9xkyaaBDfLU,CzfW5TbHuxZM2h9eF7jQyqNGXxYYHnayP16b9xkyaaBDfLU,5.00,5222819327942,4836703158740259,16,40
1827,,E3ToxMV7H3HZLK5oCESFVSH7g2WsyttXT7Y3K3FoLShi7vM,E3ToxMV7H3HZLK5oCESFVSH7g2WsyttXT7Y3K3FoLShi7vM,100.00,10000000000,3444612121004044,1,40
1827,rocknode,EUviNVqJCsvWaKnSHdqyVQQaJB5zQv6szGKUdPKK1dsBvcn,FhesLSnYpaKfPmcNSsAwDedqRK1R3QeCWxet1AKDyhknVjW,10.00,50000000000000,7423902808565572,2,40
1827,Jaco / v33,F8Sx14cSTvpohLB4Dh65vjy3jozHKY9twrh1FrZHaN94z5c,F8Sx14cSTvpohLB4Dh65vjy3jozHKY9twrh1FrZHaN94z5c,3.00,1000000000000,4868920930012752,2,120
1827,Robonomics.network,Eo2YWNA49Uhqu3rVawFUjhm19H72XeuNinmAHBGbKpHasNH,H6f1va4W6D94S97PMjypN3DhmDAAZSJaDkuSvTKkcE2RRfP,5.00,427666420683435,4910018957633423,20,120
1827,redpenguin / 4,F7V1arWACUQB6rGXusXyuKoGs4pUjNMMEQDsCxPK1tPDQRf,FhHuGqN4HfXAA6uBbcm8HkT7Xa7TBsi9CzsheDxyzhTiBTE,1.00,1000000000000,4833147017348305,19,160
1827,,DxDFNGjNrTHWhes35E2ht7cJSNWpedoQzre6rVXBtMV3jjB,GJ8Q9n2UwPtt5DZynNnU4ZxNPs84UNUJf54q5t5V4dwo5FE,6.00,8017856327949,5405998180228529,1,100
1827,,EXWN5ymgSed5MxLo6oT6bPDZnaMomADuQN8bvq9hBvmnb8e,EXWN5ymgSed5MxLo6oT6bPDZnaMomADuQN8bvq9hBvmnb8e,100.00,500000000000,3751713748378729,1,100
1827,P2P.ORG / 143,DwmbfqG3BZ4C687anJRq34Rs3FkiDQE95QLDNvR3XBPKnsb,DwmbfqG3BZ4C687anJRq34Rs3FkiDQE95QLDNvR3XBPKnsb,5.00,1000000000000,4702019775886328,1,120
1827,,GEkLQNifxB64fDofZqRH5Z5QGYGripDtkqALkgDTbFE2kwF,GEkLQNifxB64fDofZqRH5Z5QGYGripDtkqALkgDTbFE2kwF,100.00,10000000000,3444612121004044,1,100
1827,Joey✨,H9X5McjshbgCbP5A9ALAFFv2eye5VdxFHfNchXeHaPFRd2f,H9X5McjshbgCbP5A9ALAFFv2eye5VdxFHfNchXeHaPFRd2f,2.00,50100000000000,4831837415860933,14,20
1827,,CsTasUErYmYEzTqveERSZmksMSTVYnF823WGBKAt4vZcbDx,CsTasUErYmYEzTqveERSZmksMSTVYnF823WGBKAt4vZcbDx,100.00,10995000000000,3727930625829668,2,80
1827,Jaco / v22,GAizMDmuCt27xchdX5B9tn9fyvFwB4fTFAbHx1p9jLqMBx8,GAizMDmuCt27xchdX5B9tn9fyvFwB4fTFAbHx1p9jLqMBx8,3.00,1000000000000,4875178068293028,6,20
1827,,Gr3XtRWCDUGmjw8TCZX1gVfeYQH5cbMtat9aGzxpFz8yLic,EYK7sk5A1mKAxNqKANbLVtnGt7mqGhszsCssaFTMwqQ9vpV,5.00,1000000000000,4648086241057041,9,40
1827,,EoeAhrhJv2p6Sg5T67mxkLwrPnjKbH7iZSh8q1JTyvELvrR,EoVdCK6CMJU4XGixwsR6zXWWJaqNKb5hDj9BJW3mKaiDoXz,100.00,500000000000,22172293947784695,1,40
1827,,DSAtx5kXAPzGHzJycmMeQTgVUecCFw3UCJrtP6oFL3ZNYHx,DSAtx5kXAPzGHzJycmMeQTgVUecCFw3UCJrtP6oFL3ZNYHx,100.00,10000000000,4937585341420615,1,60
1827,Zug Capital / 99,CzugcaMpqA9UiCXSqQddqsnnt5RfKQ59wNsHEcRyEE7JYXB,Ej5xjWBrmCWBrxGMhHkiVSBfWoNTvn6q4WJFG7WLrTbJewx,2.50,10000000000000,4893286669107248,3,140
1827,,DAz8AJdPaVT1AUUpKmuC78uXuSbjqCVUaRFs1t7aNRJwEVr,DAz8AJdPaVT1AUUpKmuC78uXuSbjqCVUaRFs1t7aNRJwEVr,100.00,10000000000,3444612121004044,1,100
1827,Jaco / v18,CzwhK2mr79paqPNih6qrjvX6WaEuomx2SwVRSZrAkFcPcEK,CzwhK2mr79paqPNih6qrjvX6WaEuomx2SwVRSZrAkFcPcEK,3.00,1000000000000,4858262278403902,6,60
1827,Hypersphere / Hypersphere-4,HhfVxvBMYdViFnKRcdx5AWtQau4XzBmcKXNWFujVtHFRyG4,HhfVxvBMYdViFnKRcdx5AWtQau4XzBmcKXNWFujVtHFRyG4,100.00,10000000000,8000010000000000,1,120
1827,,GRzsaGxLApkBfsUSCHKLnxhe4QECX4E2kQ5LuV4qqcijN2B,CcosiQhJ92vLRgvubvT1k77n8UoxxPASVXcDYgQoRM1LnQJ,5.00,12680784625190,4798021410394423,1,60
1827,,GwJTYg2x4q66SZmyS5Ujnb7hGhidppA39MsBBK3RcJxkuDH,GwJTYg2x4q66SZmyS5Ujnb7hGhidppA39MsBBK3RcJxkuDH,100.00,500000000000,3751713748378729,1,60
1827,Joe / V02,DB1LqEtpsbhqUK3mfFkqziYk3qhKgrwcJyZ6ruhqjMAeVRg,FCktCZY5vRhZAwrW7bFyqVVfXDeWhHfeQqBBVEC9ZY2rVJb,7.00,50100000000000,4865114524949159,4,80
1827,DRAGONLANCE,H4EeouHL5LawTqq2itu6auF62hDRX2LEBYk1TxS6QMrn9Hg,G51UJXRJwvsauienmTVMaBAaroVBNDuftp1AK5SRENr5drT,3.00,50027553790462,11717057178028580,1,40
1827,P2P.ORG / 137,DQX3arNph8UXAALhLM6vj4a4B5E68vYaLDh9Up9gsz1h4HE,DQX3arNph8UXAALhLM6vj4a4B5E68vYaLDh9Up9gsz1h4HE,5.00,1000000000000,4701818651157162,2,20
1827,Jaco / v02,H9R6HgnZKtrcfBJP2M6WCvLJvp72Q96eURbCxmj6KCFVWjh,H9R6HgnZKtrcfBJP2M6WCvLJvp72Q96eURbCxmj6KCFVWjh,3.00,1000000000000,4858038544539819,15,40
1827,,EwsTaSqR6SjvUu5rGgMvFgrqpumG3G1GpgKquk7rRWhmWXd,EwsTaSqR6SjvUu5rGgMvFgrqpumG3G1GpgKquk7rRWhmWXd,100.00,70000000000000,3727365949299061,2,60
1827,,EyfULusFTTFUNLPFA85RGmYCjgD4L8xrAdKWA16RYa2mbCz,GqkrsdvZBKp3G2jCrjhTi7hry9Um3Lr4eoEsb395rVEeheF,6.00,1000000000000,5471957744878666,1,60
1827,TigerPro Capital,HyZ3pc1LdxVkNSt2TYKc8vxp9PWexhz7ayL1WBUkfxxUJQb,FUmtydM4DSDL79nir3RmrAnTNdxsdgP1yvjRP6TktKh1hJv,1.00,50500000000000,6961202379240354,1,100
1827,Zug Capital / 40,Czugca7ANjovgvMVw9R5vyZ1APmmiKepFMeCYvauekDj1KV,HoapfZf1VmJn16DWW7uaE1WcrpKx1KBztKyR7KkwBNov1jR,2.50,10000000000000,4861801690383829,4,0
1827,,FD3A8DXs16wGvcoi9stjpwz2pmxXFymTkVyVM4Tq5z6LWCK,HtjUCoPpxk6WTCsmhMehyFBMEQdcUe8j1rR6EdWceKGwsbC,5.00,33350992010049,4649649586681452,11,80
1827,SAXEMBERG,J19LYGghRCe4Ct3VW4Vz1amMoUgogS1sh2FQvPWroKcDdb1,HTaXdvzLKpCqwA45XUKjKArrhSeq2rKx6xSFjAspaPTvDcR,2.00,497297429841461,6554662767155370,28,60
1827,BisonTrails / Validator 1,EFjHdypk8xLf3ocDEFPaKFWVcfamH8mpvfUeXHvRWpSBk2M,EFjHdypk8xLf3ocDEFPaKFWVcfamH8mpvfUeXHvRWpSBk2M,10.00,169624366115513,21779169626317469,5,100
1827,,HnWZYpCsgvnfnzmJh5PLYYvWP9MMkyoCvGDPay92NTFbqpX,Db5WsN8HU2KUXHWK5eaQepDKQoz4T5eCwoGcTwME8uvUhqx,10.00,428192307900,6840768120329281,4,40
1827,,E9STAsahabDqCYeKHUBn4tcNPj3wTv1aH7EmvdMctqcGA94,E9STAsahabDqCYeKHUBn4tcNPj3wTv1aH7EmvdMctqcGA94,100.00,10000000000000,4317560845349813,1,60
1827,,HnnFkvtzrSrNpSUdG47E9ioBmDoDBnRUL6Lmy7GeqGcFc5c,FD4P2NkuQYKwhSiFCKL65XiYiuRHTvubqxSAtEsJKSL7FXR,100.00,703977782503060,22180706939244849,3,60
1827,,J7UA1cYPJYJABy2c794m9xrTwvhEhM6ci47v6GTtPsDEBiD,Hq4Wweru6FbP1kzn4M5yenaqmsyoPSiHpg1LodSdRtNCToo,5.00,1000000000000,4644786892607163,7,120
1827,P2P.ORG / 32,F2uNhDDXr6Z48JmdjbdSBseEx5f39C522U1WwubKbRKyNka,F2QGqrASimNX5bfedT3uBW37dXx4yAvAjGMbXgZZR7UP1vr,5.00,5758238555720,4867244314258248,3,40
1827,,HLnBmp3Xy3HgpJB2byDHRMfcAk8M7CirCmhmAG8AKBJ4WmV,HLnBmp3Xy3HgpJB2byDHRMfcAk8M7CirCmhmAG8AKBJ4WmV,100.00,1000000000000,4022362630655375,1,120
1827,KIZOS / V1,D5WxiuCkRfGrFpRjH4uvmjdUQYH6bvHXiUVYp4eRnr7E1DA,Cb8d6Dxwt1sfU7briERQKvMUoo9JnxAKfXcgGMMCu5JtfT3,5.00,50045010531019,6962421173435464,2,60
1827,,GnwemLsiSJ1Li9eLhs6UtkZ6wxGFhjUGGR544NYpHVBGcZR,GnwemLsiSJ1Li9eLhs6UtkZ6wxGFhjUGGR544NYpHVBGcZR,100.00,10000000000,4937539665978226,2,80
1827,ANGL / Azazel,Ef1zUqDDDNME7FwfD2AXKUD5NTixnrmwaF8cfjKwYnsHqCn,DXxcKBfouduF5q4HwcQkWcNX66w7uFtU5yScVTu9dU6qmCp,10.00,60784473968183,7424906609372434,2,60
1827,,GypstaSqiBEp6MwMRkdKvQsoKyQKdLqSuJRSnfKERRKYsFW,GypstaSqiBEp6MwMRkdKvQsoKyQKdLqSuJRSnfKERRKYsFW,100.00,10000000000000,4317560845349813,1,80
1827,,FtqCc5yLcLc1FkLyftyNuCtYFCudo3unwwPQLzCbnWppjoc,FAfFdmQW8MVacXRTnNRDFhLV15aL3jzS1tiFc7tNhW2W5dY,5.00,21264299143078,4662555547311279,6,0
1827,,HBznxSFqzvjjwYUqJxt3hfXZhiK7fp2zzCVotRcvDHxSutS,HBznxSFqzvjjwYUqJxt3hfXZhiK7fp2zzCVotRcvDHxSutS,100.00,10000000000,3444612121004044,1,20
1827,Zug Capital / 35,CzugcaJpsC977jZ6cjfTpQxBkptNLNxUieW2Kj7qZoXpco1,JMUPWQMjvGmq1XpdCU31btAqpsrkgvMwUS8JNYdHoFRkbM4,2.50,10000000000000,4844607833856780,6,120
1827,ZKValidator / ZKValidator5,EJYeKCZAbbjHZxBZFU9Hq978gYDoMt8HwVEiFGWwY8XzbiN,EJYeKCZAbbjHZxBZFU9Hq978gYDoMt8HwVEiFGWwY8XzbiN,10.00,10000000000,4864975634041063,7,40
1827,P2P.ORG / 15,G2VeiHKf8pna2NRpdQ47XoRc4LL4ezQHABPmh865VSN7rTD,Hf7kS3xPhBNLWr4fjnrrsfJBsWdBYjvdr9Uomp98vJNCEnC,5.00,5025194405800,4867517153850739,5,60
1827,MM / HW1,GUk5FnRkhU6bk9vwmp1iahnDESLjBxh17Tee7oTt4Fsv41U,GCgNhktHTQznc69Kafy81B6B4nQC5gmwLW5DRs2Eu7HezEQ,10.00,51812727244297,6522352255351443,1,100
1827,OMAJ,DKEqBmUcoQN3FPVPHFtM8wtXqtF4Yrjhg8HyNyVuLwYtcoa,CapYFFkqahLmTVi1Xy8PprSU3L8JS5sxQdHLAEjQZ1MADVf,10.00,55707110734574,7423500541725647,2,120
1827,,DqtwRmJ5EW3XnSpX16UkJKmAPXzqW5LpKDbU8nCiGgzEtvG,DqtwRmJ5EW3XnSpX16UkJKmAPXzqW5LpKDbU8nCiGgzEtvG,100.00,10000000000,6875114905775540,1,100
1827,,HcVumZH1Rm2AChWXPTtCaYgQ2wXfg7Jf2MiuUQbMzZeqci7,CoyyWLa9HQd6BxzhpJq5AnYA49kcZYjqpfSJ6ZTS74n3YRP,10.00,450000000000,6840608574452572,1,40
1827,🐠 stakefish / SF-11,Fefish31YMdGVrLYS2kHEosQwwYUN8XfTb9kpL4WrwcWcvG,CfishbmTWHLRj7JcwBLLfTxZxCXoCBcuC3AubizY8PGE47c,4.00,2665885704384,4925026139757576,3,160
1827,Sachiko,EQF693vsen6WxMdoYgf2cypvH4saFJWFzDupoFUT79MffeW,Dyw6ivci3fqBgndR9cUmLZcKTe1hk7WFTzhitYhRjnNSMFL,7.00,50364016744936,4823689244513107,2,0
1827,,GJ1rsWndRHvjukzk9zfgxKQF4e6TxgBDAgn3gs6wXJM1vem,GJ1rsWndRHvjukzk9zfgxKQF4e6TxgBDAgn3gs6wXJM1vem,100.00,10000000000,3444139091325246,1,100
1827,P2P.ORG / 41,J4NBT22A2wayGErFEFHi5T8tUMGzTDcvgW7AnAJihuuzj2C,FkjmpdjRhaQNAhtk77r8XFzpgBQbkvvbAtjvk84Toe9zvQb,5.00,5035659852652,5406488222258365,2,40
1827,,EXJZB7NeNdgYtVxM2mZsN8F1eEoCigA1ASHM58ybYEVRBTD,EXJZB7NeNdgYtVxM2mZsN8F1eEoCigA1ASHM58ybYEVRBTD,10.00,10000000000,6872062655032787,1,100
1827,,G7c5SiHheLBYC2drez5739ZGkHghGXfpmrjn2qUDqQnKJPX,G7c5SiHheLBYC2drez5739ZGkHghGXfpmrjn2qUDqQnKJPX,100.00,10000000000,3444139091325246,1,20
1827,P2P.ORG / 131,DB4BYokEZ3u9JrTtQUcVp1XwtPDjtGpq3Vv8JKBwPmWQ8zD,DB4BYokEZ3u9JrTtQUcVp1XwtPDjtGpq3Vv8JKBwPmWQ8zD,5.00,1000000000000,4701847776527389,1,60
1827,P2P.ORG / 117,GM9dSVNSrskXAruSdDGteqGtv8uv4zoLty6FrQLhrgp5enN,GM9dSVNSrskXAruSdDGteqGtv8uv4zoLty6FrQLhrgp5enN,5.00,2000000000000,4974752135429038,1,40
1827,punkrock,J75Bj4JkQ1oZ5Y2UCtLBq8FFHDdnrfTQgDGErvk9kyS1wMn,Hsrz8KjXwzHYpSN8A5ESvgynpFNzp2Lyw6cQbqmyAFuK7rY,50.00,59922817031843,7498740739729932,3,80
1827,P2P.ORG / 22,Di7jPwKdcKU3mou3LURTr26Kknxn3D6f5a7hnMwop1PVEV2,FwZ6eQtDTTuEgvoZNCWsoGtj7bPvH9Gg7opUoSRRo2rYer5,5.00,5424146222036,4867112769884557,2,120
1827,Jaco / v29,GxmMtJ4ngSxNGCYS7fnVbMHJTi8hFLoeDnD1Gar7sRNPKb6,GxmMtJ4ngSxNGCYS7fnVbMHJTi8hFLoeDnD1Gar7sRNPKb6,3.00,1000000000000,4862286682162615,2,60
1827,,Ed3yYUcZv2ukkgAwYXG6jiVB5MXFtDz6aw9vMM44AVREzX7,DsnYU3GeUMWUKxGdP9rRMPsH3uL5ZkmE7ZXWbLwmkWhaKtq,6.00,1000000000000,5471957744878666,1,20
1827,,Hmxb6XD2FP67F6Mbn5W3XNetw1xL1eanJ5S6Rrd5iTemNqt,Hmxb6XD2FP67F6Mbn5W3XNetw1xL1eanJ5S6Rrd5iTemNqt,100.00,10000000000,3444139091325246,1,80
1827,,Cj2Xnr6qBs92AydeYPqpxGQjSwP3bh6BSVmRDFbnaHzAAUj,Cj2Xnr6qBs92AydeYPqpxGQjSwP3bh6BSVmRDFbnaHzAAUj,100.00,10000000000,6875114905775540,1,20
1827,Hypersphere / Hypersphere-1,H7ZHDh569b1HLpRKuVQmBwYXttsH6C7fGPWFmDidkCpqpoe,H7ZHDh569b1HLpRKuVQmBwYXttsH6C7fGPWFmDidkCpqpoe,100.00,10000000000,8000010000000000,1,100
1827,RYABINA /  [51] T.ME/KUSAMA_BOT 🐦,Fo3YwCoUXUcDzwhsB6Ldvgtt7GUyvXWk5XfRwgqP3sm1gaw,Fo3YwCoUXUcDzwhsB6Ldvgtt7GUyvXWk5XfRwgqP3sm1gaw,3.00,100000000000,4844755981407358,9,120
1827,Zug Capital / 06,CzugcaaiQQXbxGGR84Y7VupLQ4WWAxhakGH1BxFv4VzjYZu,Gn9NnMoGr9VW1SjKPoW2cNCYCRXSnMyGrGhDAM3TU78Mv57,2.50,10000000000000,5699515160870398,4,140
1827,,DtnpnrRgQpBNjCPXkw6xYsXL1dpe3QVy7HKt3FhCgtaiQB5,DtnpnrRgQpBNjCPXkw6xYsXL1dpe3QVy7HKt3FhCgtaiQB5,100.00,10000000000,3528009618524453,2,80
1827,RYABINA /  [39] T.ME/KUSAMA_BOT 🐦,EGRGtbXhcFcmk78fzFGsxDnf6vc8ZpTyZYjrwCDoeGX2ShN,EGRGtbXhcFcmk78fzFGsxDnf6vc8ZpTyZYjrwCDoeGX2ShN,3.00,110076362149,5896526335140893,2,40
1827,P2P.ORG / 115,HYufdptjmCjSnYPcUGQz3kxWyoVFdYp3njKyGBJ6jUXjmuW,HYufdptjmCjSnYPcUGQz3kxWyoVFdYp3njKyGBJ6jUXjmuW,5.00,5951742248475,4703646449804741,6,20
1827,RYABINA /  [2] T.ME/KUSAMA_BOT 🐦,HqHeKZnc38rX2BJrmJiXfkqHUEUn56B9Nck6WgdiGeKUYBE,HqHeKZnc38rX2BJrmJiXfkqHUEUn56B9Nck6WgdiGeKUYBE,3.00,150000000000,4862609346958476,9,140
1827,,GhMryBVVQnCVD9rqwvx8fXQwRjLwRCVSt6tjPsXrG3byTJC,GhMryBVVQnCVD9rqwvx8fXQwRjLwRCVSt6tjPsXrG3byTJC,100.00,10000000000,7333343333333333,1,160
1827,P2P.ORG / 56,EAQWjhSNiMQoRNqbxcCmUjREQQ3d7auhjV92tTUJcnbGTbv,EAQWjhSNiMQoRNqbxcCmUjREQQ3d7auhjV92tTUJcnbGTbv,5.00,5955576036106,7672355677519860,1,100
1827,,FLoUCqYJfckThaynPQhVEmtSbcybGTuMmRwGjgbXAXAMnwX,GqHxsmBQZFs5GRrtEFqfTK5nVHt8R56Q3P4qEGf4bvkNa1E,100.00,10000000000,4549574417435478,1,100
1827,P2P.ORG / 136,HCaCdwLG1KVchwuEL1pzeVrgUqjb3R7wDkmG5jVvh6QQ9jj,HCaCdwLG1KVchwuEL1pzeVrgUqjb3R7wDkmG5jVvh6QQ9jj,3.00,1000000000000,4697294499269501,16,60
1827,,J1T4BV8UHVFtpCPnBLWzcixfRYj2CtEvgXxZwvCdUZkrniG,J1T4BV8UHVFtpCPnBLWzcixfRYj2CtEvgXxZwvCdUZkrniG,100.00,10000000000,7333343333333333,1,80
1827,South Europe Validators / 1,GvSbw75mBMQW6rNsVE6KL2NrnN9Vjkej4EKToe1Dya9vGgM,GiA5VKAGW4RsXiA95P6fYeU3AnCu7KYNyK5tKUu4ZB93bvv,5.00,50100000000000,7424660769054704,1,80
1827,,JELaAgoMQxw598RTVnds5xC5uDY4EbqUGog5y6pEbvrANBK,JELaAgoMQxw598RTVnds5xC5uDY4EbqUGog5y6pEbvrANBK,100.00,10000000000,3444612121004044,1,140
1827,,EFuJcWTN2TibznUni9WbQrXzMKJqUQSdJSBJYHSYHjLwGMX,EFuJcWTN2TibznUni9WbQrXzMKJqUQSdJSBJYHSYHjLwGMX,100.00,1000000000000,4024010621105594,2,0
1827,,FSXPcVreARaPDJT3BgJCDJRfbHzUdD4nMr1E5GsmcH7Xn3Y,FSXPcVreARaPDJT3BgJCDJRfbHzUdD4nMr1E5GsmcH7Xn3Y,100.00,500000000000,3749146318410372,1,80
1827,P2P.ORG / 3,FG2vPisy1ocUrZupvZxXvuPmjqkWPabBv96h9atGAoud5B9,HpdcbhSDnSwYbN8bdBh4cB3iiEASt2QdMh93NTwhYy5eXGn,5.00,5340408468080,4809589076941196,12,100
1827,Eric / BladeRunner,CpYNXnYC1mPPRSXMHvm9EUuhEqHjvj6kCN4kshqMdEpPYSF,H2RfbBKUEFD8uVPdkuFdvtSZ8E1TVWD5ZPXB9KwbSN7Phw3,3.00,53540982304413,4868368024508936,22,20
1827,P2P.ORG / 64,EdXAG3J8Hb6j5axL3LzKMT1QLaEiHAqAZU9Md9PgWFcLeYW,EdXAG3J8Hb6j5axL3LzKMT1QLaEiHAqAZU9Md9PgWFcLeYW,5.00,5717928916832,7673207660947466,1,60
1827,,EkGCSTAsjaQSv2ychaE57YYxtJnhSR64iypkYi5jx7hpCQZ,EkGCSTAsjaQSv2ychaE57YYxtJnhSR64iypkYi5jx7hpCQZ,100.00,10000000000000,4081366445410849,1,60
1827,P2P.ORG / 139,EXZi38gwQD2dg43xHoR626UyY34Xh4RuArzucoPVPiCtWiU,EXZi38gwQD2dg43xHoR626UyY34Xh4RuArzucoPVPiCtWiU,5.00,1000000000000,4701939284963790,3,80
1827,,DkbdmnfvC6mKDwcVeqin68TxwQx7t7f7rMJyws5fVCNC93p,DkbdmnfvC6mKDwcVeqin68TxwQx7t7f7rMJyws5fVCNC93p,100.00,500000000000,3750749331589081,1,80
1827,,EsTASKQaV3EPYZH4MaiZqxPYw8upfrjKBxCJJGbuUEoUqjs,EsTASKQaV3EPYZH4MaiZqxPYw8upfrjKBxCJJGbuUEoUqjs,100.00,10000000000000,4317560845349813,1,160
1827,Fennel Labs,Cd2ewfXdQiaUzTBYKSZTzL7hPuB3nzEKMT2y36zJC9QaEG4,HPW5TVMgdV4N31V9cfAY8YEKvPmiQW5jYUtcRZp4JKJWsEr,5.00,58858788598299,5471794787630454,10,60
1827,P2P.ORG / 49,HKpupVJ3iCmaKBoGLZc5HUhp5hLz8kmpuU1EGk94KdYnuAp,G711uJxFj1c9SyqrAbNwszQEiQoosQdSJuVtZG627v7dzCf,5.00,5120214392329,7673260667198325,2,20
1827,,H27dWG1FmEu8nZ289ZyQJBToMQiCtaDuQxTYxbe256EDS6y,H27dWG1FmEu8nZ289ZyQJBToMQiCtaDuQxTYxbe256EDS6y,100.00,10000000000,6875114905775540,1,120
1827,,HP8qJ8P4u4W2QgsJ8jzVuSsjfFTT6orQomFD6eTRSGEbiTK,HJ6cnbBrA1N4SXkrC58tTH3VB2KdvrdMpXbH8SAEAa46oQC,100.00,497576923500,22207907576058086,4,60
1827,Zug Capital / 14,CzugcakH5aeD3drsK6MB3cMiGgTYCCVr6UFnUZx3wCccsuN,Dx3zeKaLMmBBbSMoshdRMjbY8eAiL5zWT96f3vA7RpZ4eZS,2.50,10000000000000,4863725814639056,5,80
1827,,DuXtpnjHUdpHy7g7qSrDQzRsF1NdJCnon1Ew6UH3ein9gBn,DuXtpnjHUdpHy7g7qSrDQzRsF1NdJCnon1Ew6UH3ein9gBn,100.00,10000000000,7500124442664225,1,20
1827,Zug Capital / 34,CzugcaA5ZGEu84ZPDkdvGxFhuyXZJAeJPBwu4vbARbp1ccE,HasVWPZ3r8jomh1gGrjmYftrETsdXMEaYthWu5DJP1mqAp2,2.50,10000000000000,4878582530516344,5,60
1827,RYABINA /  [7] T.ME/KUSAMA_BOT 🐦,FkYH4nQsyYYE3xzZjvzbMTCyYeTwsE9GZLHncpewXiF1MfF,FkYH4nQsyYYE3xzZjvzbMTCyYeTwsE9GZLHncpewXiF1MfF,3.00,150000000000,4859568782168324,9,40
1827,COSMOON,CmjHFdR59QAZMuyjDF5Sn4mwTgGbKMH2cErUFuf6UT51UwS,J9im3jP8FhaMCoFFS5YgNLffTBb9NhQgjbABEnsdwpBpFR4,10.00,50000000000000,5390927050444809,4,20
1827,,EviBmmkq5o5ak2jUo71SPuDEdwGTr8Yz8U5tXBgF6fy8kKV,Fd43Q1Wp89RvXPALMxgMZTinaqkiuPn9SxXh1LKWSWdNiZE,100.00,500000000000,22175493736364102,1,40
1827,,GCiTn1UJQT9TE5iamqoKweVoWGRZr9DF8uKXL4cG98fXczf,D3rSUK8VuW8Fp7vSuDcfi5R9ysWPk2LmfC1R2Degep4Ehr5,5.00,11721242258028,4676409010188582,9,120
1827,,EAvJDBpD2hjCn94knVx6Sp2a4Z4Z5DKV2yPo7zRtoo4qHfz,EAvJDBpD2hjCn94knVx6Sp2a4Z4Z5DKV2yPo7zRtoo4qHfz,100.00,10000000000,3875069128709850,1,60
1827,GoldenEye / GE2,GcQXL1HgF1ZETZi3Tw3PoXGWeXbDpfsJrrgNgwxde4uoVaB,HFWHRyfB4Pm7P2w61er9C3g8wGwqs4YsDfRFraUjkpohaZP,10.00,50000007015593,4848799987401116,5,40
1827,P2P.ORG / 61,DB1v7frSw7hKBBVqZiKdSBaDgNv5PQSmrDSGQidULsVGTX6,DB1v7frSw7hKBBVqZiKdSBaDgNv5PQSmrDSGQidULsVGTX6,5.00,5150532358701,7490882171361829,1,60
1827,,HJ1dGPxVr13KHGiCTGQfZjZMKGc8J52CsHEjcEXNMDyeGxf,CaQzMQLPezoX7Vt71ZT4jA9q378mxWKaempUEMVHyYBmPfN,100.00,450500000000000,22183340868638235,1,100
1827,,HPWZi5FQwKGhp1bUDY2R93P8hYm9e8LCxsXLXsa7r5aWx7c,H1jJbxXP3dt7oKRCFr4RbZYBMJBanBPji7GV5rSAGDoqtfN,10.00,450000000000,6840608574452572,1,160
1827,RYABINA /  [31] T.ME/KUSAMA_BOT 🐦,CzFcymbnsvRzeFTuDt9PZdFG2Racy1hRBAphDmFyCQkzTrE,CzFcymbnsvRzeFTuDt9PZdFG2Racy1hRBAphDmFyCQkzTrE,3.00,110997939011,4904748190911881,2,100
1827,KeepNode / carbon,GqberYLwXKzYdopusK5szaZSjxPNDYsUQe4zjDZnHMoCWZ8,DbK9cqTuDQMVXw1sFhqm5ytvBgKuJm92LGdp8X5FtyPjNZ5,2.00,50000000000000,4851573593874581,10,80
1827,,EfLo8MnFMCKUrrRs3BideCcKZX3BEZTwetzTrEC7SNeeDsj,EfLo8MnFMCKUrrRs3BideCcKZX3BEZTwetzTrEC7SNeeDsj,100.00,10000000000,3444139091325246,1,40
1827,,EXtQYFeY2ivDsfazZvGC9aG87DxnhWH2f9kjUUq2pXTZKF5,H9Sa5qnaiK1oiLDstHRvgH9G6p9sMZ2j82hHMdxaq2QeAKk,100.00,500000000000,22175691152514560,2,40
1827,,HpbWkJV1W49vtbXAAJbZfKdFsZMHc84fpuy2xcX8uZcsGFY,ErGpLxdG2UzAM5NpWiZYBwr92khiSRKjpAga38Q4vPFEiX3,10.00,100000000000,4551011293618151,1,60
